gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
300550,和仁科技,软件,12.35,32.73亿,3272999999.9999995,0.020,0.49,1.95万,151.58,14.63亿,1463000000.0,3.32亿,332000000.0,11.31亿,1131000000.0,765.81,43.92,7931.52万,79315200.0,668.16万,6681600.0,539.75万,5397500.0,3.631,3.460,30.8,1.93
600845,宝信软件,软件,68.68,1032亿,103200000000.0,0.264,5.27,12.54万,65.12,144.85亿,14485000000.0,65.08亿,6508000000.0,79.77亿,7977000000.0,44.39,43.47,18.62亿,1862000000.0,4.50亿,450000000.0,3.96亿,396000000.0,1.761,1.284,25.68,25.2
900926,宝信Ｂ,软件,3.619,54.38亿,5438000000.0,0.264,5.27,1.49万,22.55,144.85亿,14485000000.0,65.08亿,6508000000.0,79.77亿,7977000000.0,44.39,43.47,18.62亿,1862000000.0,4.50亿,450000000.0,3.96亿,396000000.0,1.761,1.284,25.68,25.2
300033,同花顺,软件,97.32,523.2亿,52320000000.00001,0.320,3.19,7.93万,77.15,65.60亿,6559999999.999999,18.09亿,1809000000.0,47.51亿,4751000000.0,33.66,37.95,5.30亿,530000000.0,1.96亿,196000000.0,1.70亿,170000000.0,3.373,3.373,24.26,27.01
300773,拉卡拉,软件,24.73,197.8亿,19780000000.0,0.290,4.64,7.31万,21.39,113.73亿,11373000000.0,65.54亿,6554000000.000001,48.19亿,4819000000.0,37.51,50.47,15.89亿,1589000000.0,2.76亿,276000000.0,2.31亿,231000000.0,1.320,1.318,24.22,31.74
300687,赛意信息,软件,28.47,100.4亿,10040000000.0,0.031,1.01,36.35万,231.02,20.24亿,2023999999.9999998,7.54亿,754000000.0,12.70亿,1270000000.0,268.02,58.45,3.81亿,381000000.0,1308.42万,13084200.0,1086.94万,10869400.0,3.413,3.130,16.88,3.89
000034,神州数码,软件,17.86,117.8亿,11780000000.0,0.236,3.30,27.88万,18.96,323.13亿,32313000000.0,265.57亿,26557000000.0,57.56亿,5756000000.0,31.45,33.69,240.19亿,24019000000.0,2.11亿,211000000.0,1.55亿,155000000.0,1.063,0.702,16.85,17.91
603859,能科股份,软件,42.08,70.09亿,7009000000.0,0.144,1.70,10.82万,72.95,20.04亿,2004000000.0,5.37亿,537000000.0,14.67亿,1467000000.0,40.11,27.86,2.07亿,206999999.99999997,3262.21万,32622100.0,2401.90万,24019000.0,2.401,2.123,12.78,9.25
002322,理工环科,软件,9.92,39.35亿,3935000000.0,0.120,1.45,2.09万,21.91,36.16亿,3615999999.9999995,4.87亿,487000000.0,31.28亿,3128000000.0,48.94,48.41,2.07亿,206999999.99999997,5279.75万,52797500.0,4490.58万,44905800.0,2.712,2.227,12.77,12.64
688083,中望软件,软件,568.00,351.8亿,35180000000.0,0.090,1.46,5201,1520.46,28.52亿,2852000000.0,1.81亿,181000000.0,26.71亿,2671000000.0,52.83,52.12,8520.57万,85205700.0,721.78万,7217800.0,578.51万,5785100.0,28.91,28.89,10.27,10.15
300339,润和软件,软件,35.62,283.7亿,28370000000.0,0.030,0.94,127.00万,261.96,43.91亿,4391000000.0,14.85亿,1485000000.0,29.06亿,2906000000.0,161.72,28.96,6.62亿,662000000.0,2552.39万,25523900.0,2707.28万,27072800.000000004,2.215,1.961,9.96,1.99
603171,税友股份,软件,37.46,152.0亿,15200000000.0,0.090,2.03,4.91万,104.14,26.17亿,2617000000.0,8.04亿,803999999.9999999,18.12亿,1812000000.0,46.51,1.77,2.77亿,277000000.0,3174.63万,31746300.0,3650.15万,36501500.0,2.558,2.367,9.14,1.08
300182,捷成股份,软件,4.24,109.2亿,10920000000.0,0.037,1.51,45.86万,28.53,109.49亿,10949000000.0,44.48亿,4448000000.0,65.01亿,6501000000.000001,118.10,38.53,7.40亿,740000000.0,1.05亿,105000000.0,9566.45万,95664500.0,0.977,0.844,9.05,3.17
603039,泛微网络,软件,70.95,184.9亿,18490000000.0,0.100,1.84,1.25万,177.36,26.87亿,2687000000.0,11.48亿,1148000000.0,15.39亿,1539000000.0,37.90,24.10,2.50亿,250000000.0,3082.11万,30821100.0,2606.41万,26064100.0,1.922,1.903,8.43,5.67
603189,网达软件,软件,18.96,41.86亿,4186000000.0,0.100,2.47,3.31万,47.06,10.55亿,1055000000.0000001,1.37亿,137000000.0,9.18亿,918000000.0,37.43,27.91,9376.91万,93769100.0,2366.85万,23668500.0,2223.98万,22239800.0,4.839,4.671,8.34,6.43
002261,拓维信息,软件,8.35,91.91亿,9191000000.0,0.055,2.37,33.89万,75.70,37.62亿,3761999999.9999995,10.87亿,1087000000.0,26.75亿,2675000000.0,68.32,47.51,8.90亿,890000000.0,7247.78万,72477800.0,6071.06万,60710600.00000001,2.240,1.765,7.98,5.69
002421,达实智能,软件,3.91,75.21亿,7520999999.999999,0.027,1.66,55.83万,35.89,77.24亿,7723999999.999999,44.80亿,4480000000.0,32.44亿,3244000000.0,132.85,40.74,6.17亿,617000000.0,6678.71万,66787100.0,5238.50万,52385000.0,1.861,1.688,7.4,2.43
300451,创业慧康,软件,8.06,124.9亿,12490000000.0,0.058,2.16,18.61万,34.56,50.70亿,5070000000.0,7.73亿,773000000.0,42.97亿,4297000000.0,55.85,22.75,4.02亿,401999999.99999994,1.04亿,104000000.0,9036.37万,90363700.00000001,3.787,3.333,6.97,3.13
002410,广联达,软件,65.18,774.0亿,77400000000.0,0.065,1.18,9.52万,252.41,97.60亿,9760000000.0,29.20亿,2920000000.0,68.40亿,6840000000.000001,44.71,49.89,8.49亿,849000000.0,9730.13万,97301299.99999999,7665.63万,76656300.0,2.039,2.014,6.36,7.04
300166,东方国信,软件,11.45,132.6亿,13260000000.0,0.056,1.11,52.04万,51.24,74.50亿,7450000000.0,14.46亿,1446000000.0,60.04亿,6004000000.0,48.26,28.63,4.26亿,426000000.0,7069.66万,70696600.0,6467.71万,64677100.0,3.809,3.170,5.88,3.68
688555,泽达易盛,软件,30.15,25.06亿,2506000000.0,0.120,1.15,6642,65.42,9.85亿,985000000.0,1.44亿,144000000.0,8.41亿,841000000.0,17.04,46.58,3601.42万,36014200.0,1105.45万,11054500.0,957.50万,9575000.0,5.603,5.050,5.11,12.2
300031,宝通科技,软件,14.46,57.37亿,5737000000.0,0.309,3.93,7.33万,11.69,48.03亿,4803000000.0,15.37亿,1537000000.0,32.66亿,3265999999.9999995,3.60,14.53,7.33亿,733000000.0,1.28亿,128000000.0,1.23亿,123000000.0,1.761,1.540,4.85,11.61
300941,创识科技,软件,41.56,56.73亿,5673000000.0,0.120,2.40,1.99万,86.96,12.05亿,1205000000.0,7268.80万,72688000.0,11.32亿,1132000000.0,15.05,22.78,8034.02万,80340200.0,1880.07万,18800700.0,1630.89万,16308900.000000002,21.51,20.65,4.63,6.49
002373,千方科技,软件,15.90,251.4亿,25140000000.0,0.089,1.17,20.35万,44.82,185.00亿,18500000000.0,61.29亿,6129000000.0,123.71亿,12371000000.0,21.64,7.50,17.76亿,1776000000.0000002,1.46亿,146000000.0,1.40亿,140000000.0,2.034,1.530,4.61,2.09
300113,顺网科技,软件,14.44,100.3亿,10030000000.0,0.050,1.42,16.11万,72.17,30.20亿,3020000000.0,4.76亿,476000000.0,25.44亿,2544000000.0,40.53,6.50,2.45亿,245000000.00000003,5313.23万,53132299.99999999,3473.06万,34730600.0,3.254,3.227,4.48,1.07
300682,朗新科技,软件,21.01,214.7亿,21470000000.0,0.048,0.89,27.43万,109.32,73.16亿,7316000000.0,18.74亿,1873999999.9999998,54.42亿,5442000000.0,40.95,61.69,6.01亿,601000000.0,5176.23万,51762299.99999999,4910.66万,49106600.0,4.474,4.099,4.34,6.33
603258,电魂网络,软件,23.92,59.19亿,5919000000.0,0.412,4.48,1.19万,14.51,30.89亿,3089000000.0,7.17亿,717000000.0,23.72亿,2372000000.0,0.44,8.48,2.63亿,263000000.0,1.26亿,126000000.0,1.02亿,102000000.0,3.024,3.023,3.86,10.49
002253,川大智胜,软件,14.52,32.76亿,3276000000.0,0.024,0.37,5.04万,152.83,17.73亿,1773000000.0,2.74亿,274000000.0,14.98亿,1498000000.0,75.55,36.00,5033.57万,50335700.0,528.00万,5280000.0,535.89万,5358900.0,4.312,2.674,3.83,1.93
603881,数据港,软件,30.26,99.53亿,9953000000.0,0.099,1.13,7.81万,76.06,83.49亿,8348999999.999999,54.25亿,5425000000.0,29.25亿,2925000000.0,11.59,51.18,2.63亿,263000000.0,3836.83万,38368300.0,3271.58万,32715800.0,0.717,0.716,3.14,10.98
300365,恒华科技,软件,8.70,52.19亿,5219000000.0,0.018,0.51,42.31万,122.52,26.91亿,2691000000.0,4.79亿,479000000.0,22.11亿,2211000000.0,81.83,78.22,1.25亿,125000000.0,1228.34万,12283400.0,1064.85万,10648500.0,4.941,4.350,3.1,2.97
002368,太极股份,软件,23.55,136.5亿,13650000000.0,0.034,0.56,14.81万,173.02,131.38亿,13138000000.0,93.46亿,9346000000.0,37.92亿,3792000000.0,40.68,14.76,15.67亿,1567000000.0,2998.40万,29984000.0,1972.36万,19723600.0,1.284,0.912,3.06,1.29
300996,普联软件,软件,33.21,46.83亿,4683000000.0,0.022,0.76,5.15万,376.29,4.85亿,484999999.99999994,7389.63万,73896300.0,4.11亿,411000000.00000006,59.91,81.49,3639.34万,36393400.0,324.24万,3242400.0,311.13万,3111300.0,5.757,4.686,2.82,3.77
002298,中电兴发,软件,8.19,60.62亿,6062000000.0,0.062,1.02,41.48万,32.97,75.26亿,7526000000.000001,28.01亿,2801000000.0,47.25亿,4725000000.0,16.97,46.67,7.26亿,726000000.0,5245.56万,52455600.00000001,4596.27万,45962700.00000001,1.426,1.204,2.63,6.31
300597,吉大通信,软件,10.70,25.68亿,2568000000.0,0.020,0.54,19.54万,143.44,10.72亿,1072000000.0000001,2.39亿,239000000.0,8.33亿,833000000.0,59.53,26.39,9154.89万,91548900.0,534.62万,5346200.0,447.56万,4475600.0,3.974,3.151,2.55,1.23
300634,彩讯股份,软件,18.10,80.37亿,8037000000.0,0.048,1.44,4.78万,94.70,17.97亿,1797000000.0,2.63亿,263000000.0,15.34亿,1534000000.0,21.29,2.81,1.52亿,152000000.0,2471.81万,24718100.0,2121.64万,21216400.0,5.221,4.856,2.45,0.68
300513,恒实科技,软件,10.40,32.62亿,3261999999.9999995,0.016,0.20,12.95万,162.33,36.28亿,3628000000.0,10.45亿,1044999999.9999999,25.83亿,2583000000.0,65.72,38.10,9901.71万,99017099.99999999,626.44万,6264400.000000001,502.44万,5024400.0,2.013,1.508,2.24,1.36
300170,汉得信息,软件,7.13,63.03亿,6303000000.0,0.020,0.53,18.37万,88.73,50.09亿,5009000000.0,16.75亿,1675000000.0,33.34亿,3334000000.0000005,46.40,10.90,6.54亿,654000000.0,771.13万,7711300.0,1775.99万,17759900.0,4.098,3.793,2.03,0.61
000682,东方电子,软件,4.71,63.15亿,6315000000.0,0.036,1.40,7.23万,32.32,68.00亿,6800000000.0,29.54亿,2954000000.0,38.46亿,3846000000.0,22.61,22.59,7.49亿,749000000.0,5182.95万,51829500.0,4884.43万,48844300.0,2.002,1.339,1.93,1.93
300229,拓尔思,软件,10.15,72.78亿,7278000000.0,0.018,0.58,18.70万,144.57,35.94亿,3594000000.0,12.62亿,1262000000.0,23.32亿,2332000000.0,47.21,10.81,1.54亿,154000000.0,1510.79万,15107900.0,1258.47万,12584700.0,3.425,3.187,1.85,0.54
300231,银信科技,软件,8.41,37.18亿,3718000000.0,0.053,1.57,15.55万,41.76,27.20亿,2720000000.0,12.92亿,1292000000.0,14.28亿,1428000000.0,12.49,45.35,5.49亿,549000000.0,2672.67万,26726700.0,2225.71万,22257100.0,2.177,2.107,1.77,5.26
300895,铜牛信息,软件,35.30,41.08亿,4108000000.0,0.075,0.78,2.87万,116.92,13.83亿,1383000000.0,2.26亿,225999999.99999997,11.57亿,1157000000.0,7.40,33.02,5867.36万,58673600.0,1011.19万,10111900.0,878.34万,8783400.0,3.434,2.534,1.75,5.59
300036,超图软件,软件,27.69,134.8亿,13480000000.000002,0.024,0.54,34.10万,291.78,34.08亿,3408000000.0,12.49亿,1249000000.0,21.60亿,2160000000.0,30.95,21.63,2.70亿,270000000.0,1431.98万,14319800.0,1155.11万,11551099.999999998,1.688,1.336,1.69,1.24
688588,凌志软件,软件,18.13,72.52亿,7252000000.0,0.088,2.90,5.21万,51.31,13.17亿,1317000000.0,8108.72万,81087200.0,12.36亿,1236000000.0,5.17,17.17,1.60亿,160000000.0,3865.52万,38655200.0,3533.39万,35333900.0,13.53,13.35,1.66,3.77
300925,法本信息,软件,30.04,66.12亿,6612000000.0,0.095,1.86,20.71万,78.64,15.44亿,1544000000.0,4.05亿,405000000.0,11.40亿,1140000000.0,4.04,79.53,6.41亿,641000000.0,2518.53万,25185300.000000004,2101.91万,21019100.0,4.216,4.199,1.58,15.92
300468,四方精创,软件,16.01,45.35亿,4535000000.0,0.031,0.74,3.66万,130.82,12.37亿,1237000000.0,6318.56万,63185600.00000001,11.73亿,1173000000.0,20.71,48.18,1.47亿,147000000.0,896.98万,8969800.0,866.74万,8667400.0,16.58,15.33,1.55,3.25
300075,数字政通,软件,11.88,57.20亿,5720000000.0,0.055,0.85,13.93万,53.78,39.90亿,3990000000.0,8.29亿,828999999.9999999,31.61亿,3161000000.0,9.07,22.15,2.24亿,224000000.00000003,3187.37万,31873700.0,2658.84万,26588400.0,4.260,3.864,1.47,2.9
300605,恒锋信息,软件,13.02,21.43亿,2143000000.0,0.032,1.07,3.44万,102.56,9.60亿,960000000.0,4.68亿,468000000.0,4.93亿,493000000.0,18.31,24.69,7514.07万,75140700.0,711.85万,7118500.0,522.26万,5222600.0,1.780,0.976,1.44,1.85
300789,唐源电气,软件,23.68,19.60亿,1960000000.0000002,0.074,0.82,7599,79.91,9.30亿,930000000.0000001,1.77亿,177000000.0,7.53亿,753000000.0,4.74,77.48,4975.02万,49750200.00000001,618.27万,6182700.0,613.17万,6131700.0,5.289,4.365,1.33,12.1
000004,国华网安,软件,22.70,35.41亿,3540999999.9999995,0.028,0.29,9.16万,205.92,15.80亿,1580000000.0,1.18亿,118000000.0,14.61亿,1461000000.0,12.67,57.10,3653.12万,36531200.0,484.65万,4846500.0,429.93万,4299300.0,4.779,4.736,0.95,3.44
002232,启明信息,软件,11.38,46.49亿,4649000000.0,0.014,0.43,7.74万,207.48,22.18亿,2218000000.0,9.12亿,911999999.9999999,13.06亿,1306000000.0,29.77,32.51,1.57亿,157000000.0,700.26万,7002600.0,560.20万,5602000.0,2.360,1.857,0.95,1.03
603383,顶点软件,软件,26.65,44.84亿,4484000000.0,0.010,0.16,1.48万,602.46,14.37亿,1437000000.0,2.50亿,250000000.0,11.88亿,1188000000.0,32.37,57.97,7152.47万,71524700.0,-14.92万,-149200.0,186.07万,1860700.0,5.156,4.728,0.73,1.24
002153,石基信息,软件,20.74,311.0亿,31100000000.0,0.027,0.49,7.09万,188.60,104.59亿,10459000000.0,13.63亿,1363000000.0,90.96亿,9096000000.0,8.78,1.24,6.07亿,607000000.0,4177.58万,41775800.0,4122.59万,41225900.0,4.950,4.673,0.7,0.3
300245,天玑科技,软件,9.51,29.81亿,2981000000.0,0.010,0.31,6.68万,161.20,16.99亿,1698999999.9999998,1.98亿,198000000.0,15.01亿,1501000000.0,26.68,12.26,7878.11万,78781100.0,392.67万,3926700.0,462.30万,4623000.0,6.054,5.844,0.62,0.33
300253,卫宁健康,软件,14.69,314.6亿,31460000000.000004,0.007,0.30,18.82万,549.03,68.02亿,6802000000.0,19.14亿,1914000000.0,48.88亿,4888000000.0,21.93,24.01,3.45亿,345000000.0,-929.59万,-9295900.0,1432.50万,14325000.0,4.040,3.904,0.37,0.4
300561,汇金科技,软件,11.33,37.18亿,3718000000.0,0.019,0.93,9.50万,149.61,7.44亿,744000000.0,7317.73万,73177300.0,6.71亿,671000000.0,2.34,3.38,3901.46万,39014600.0,679.34万,6793400.0,621.33万,6213300.0,7.097,6.248,0.25,0.29
002642,荣联科技,软件,4.62,30.96亿,3096000000.0,0.004,0.19,10.44万,285.59,26.35亿,2635000000.0,12.33亿,1233000000.0,14.02亿,1402000000.0,26.52,48.65,5.89亿,589000000.0,577.26万,5772600.0,270.99万,2709900.0,1.588,1.137,0.25,0.42
300047,天源迪科,软件,7.08,45.15亿,4515000000.0,0.008,0.15,16.90万,230.00,57.49亿,5749000000.0,22.83亿,2283000000.0,34.66亿,3465999999.9999995,2.49,34.68,10.09亿,1009000000.0,1652.98万,16529800.0,490.79万,4907900.0,1.733,1.010,0.11,0.62
002063,远光软件,软件,7.22,95.52亿,9552000000.0,0.005,0.27,19.11万,331.33,30.71亿,3071000000.0,2.95亿,295000000.0,27.76亿,2776000000.0,3.63,22.44,2.93亿,293000000.0,1077.53万,10775300.0,720.72万,7207200.0,8.289,8.092,0.08,0.27
688095,福昕软件,软件,227.00,109.3亿,10930000000.0,0.640,1.02,4152,88.61,31.92亿,3192000000.0,1.71亿,171000000.0,30.21亿,3021000000.0,-1.49,11.05,1.27亿,127000000.0,3655.41万,36554100.0,3083.14万,30831400.0,19.48,19.48,,
003005,竞业达,软件,36.41,38.59亿,3859000000.0000005,0.253,1.93,9232,35.99,18.12亿,1812000000.0,4.10亿,409999999.99999994,14.02亿,1402000000.0,-,365.46,1.37亿,137000000.0,3086.72万,30867199.999999996,2681.25万,26812500.0,,,,
300377,赢时胜,软件,10.72,80.62亿,8062000000.0,0.244,6.44,30.24万,10.96,32.10亿,3210000000.0,2.51亿,250999999.99999997,29.59亿,2959000000.0,-,63.75,1.97亿,197000000.0,1.98亿,198000000.0,1.84亿,184000000.0,6.123,6.071,,
300552,万集科技,软件,28.59,56.59亿,5659000000.0,0.240,2.18,4.88万,60.72,25.91亿,2591000000.0,5.24亿,524000000.0,20.67亿,2067000000.0000002,-85.74,-45.09,4.18亿,418000000.0,4513.71万,45137100.0,4659.49万,46594900.0,4.179,3.409,,
300518,盛讯达,软件,36.60,37.24亿,3724000000.0,0.290,3.31,1.19万,31.94,13.76亿,1376000000.0,4.36亿,436000000.00000006,9.40亿,940000000.0,-47.21,126.84,9258.78万,92587800.0,6439.41万,64394100.0,2914.55万,29145500.0,1.886,1.880,,
300508,维宏股份,软件,52.08,47.35亿,4735000000.0,0.485,7.60,7.99万,53.65,7.81亿,781000000.0,1.78亿,178000000.0,6.02亿,602000000.0,-,156.54,2.17亿,217000000.0,5088.52万,50885200.00000001,4412.69万,44126899.99999999,3.121,2.523,,
605398,新炬网络,软件,39.70,23.62亿,2362000000.0,0.200,1.41,4668,54.81,11.20亿,1120000000.0,1.78亿,178000000.0,9.42亿,942000000.0,-10.19,23.10,9954.42万,99544200.0,1332.34万,13323400.0,1077.47万,10774700.0,,,,
300624,万兴科技,软件,52.02,67.60亿,6759999999.999999,0.230,3.38,3.54万,57.62,10.49亿,1049000000.0,1.79亿,179000000.0,8.70亿,869999999.9999999,-10.09,28.45,2.53亿,252999999.99999997,3980.86万,39808600.0,2933.10万,29331000.0,3.982,3.980,,
600271,航天信息,软件,12.25,227.0亿,22700000000.0,0.155,2.25,13.10万,19.79,243.17亿,24317000000.0,80.12亿,8012000000.0,163.05亿,16305000000.000002,-,-5.06,37.26亿,3726000000.0,6.03亿,603000000.0,2.87亿,287000000.0,2.279,2.113,,
300559,佳发教育,软件,11.40,45.54亿,4554000000.0,0.152,5.56,31.85万,38.28,11.72亿,1172000000.0,1.46亿,146000000.0,10.26亿,1026000000.0,-49.68,-35.41,1.97亿,197000000.0,5816.30万,58163000.0,5948.77万,59487700.00000001,5.149,4.712,,
002174,游族网络,软件,13.42,122.9亿,12290000000.0,0.205,3.64,16.82万,16.39,82.42亿,8242000000.0,30.10亿,3010000000.0,52.32亿,5232000000.0,-48.37,-22.05,9.44亿,944000000.0,1.90亿,190000000.0,1.87亿,187000000.0,1.699,1.699,,
300378,鼎捷软件,软件,26.41,70.36亿,7036000000.0,0.130,2.23,33.60万,102.90,24.99亿,2499000000.0,9.36亿,936000000.0,15.63亿,1563000000.0,-,20.14,7.23亿,723000000.0,4710.76万,47107600.0,3419.08万,34190800.0,1.686,1.633,,
600570,恒生电子,软件,55.13,805.8亿,80580000000.0,0.115,3.78,17.06万,119.46,88.75亿,8875000000.0,43.33亿,4333000000.0,45.42亿,4542000000.0,-,46.27,7.51亿,751000000.0,1.83亿,183000000.0,1.69亿,169000000.0,0.887,0.775,,
002401,中远海科,软件,9.08,33.79亿,3379000000.0,0.112,3.61,2.09万,20.21,35.05亿,3504999999.9999995,23.25亿,2325000000.0,11.81亿,1181000000.0,-49.27,55.39,3.85亿,385000000.0,4829.13万,48291300.0,4179.73万,41797299.99999999,1.382,0.728,,
002990,盛视科技,软件,29.99,77.07亿,7706999999.999999,0.132,1.78,1.51万,56.76,25.42亿,2542000000.0,6.21亿,621000000.0,19.21亿,1921000000.0,-21.54,15.74,1.78亿,178000000.0,3663.12万,36631200.0,3394.47万,33944700.0,4.189,3.684,,
688088,虹软科技,软件,51.19,207.8亿,20780000000.0,0.140,2.04,8.70万,93.50,31.25亿,3125000000.0,3.68亿,368000000.0,27.57亿,2757000000.0,12.73,-8.80,1.51亿,151000000.0,6206.58万,62065800.0,5557.20万,55572000.0,7.978,7.924,,
300212,易华录,软件,26.78,178.4亿,17840000000.0,0.099,1.41,8.09万,67.85,153.78亿,15378000000.0,106.65亿,10665000000.0,47.14亿,4714000000.0,6.34,-5.17,6.56亿,656000000.0,8443.29万,84432900.00000001,6571.24万,65712400.0,1.314,1.275,,
688051,佳华科技,软件,60.82,47.03亿,4703000000.0,0.110,0.55,6886,142.97,20.02亿,2002000000.0,4.97亿,497000000.0,15.05亿,1505000000.0,-69.72,-21.32,1.08亿,108000000.0,954.40万,9544000.0,822.46万,8224600.0,3.091,2.939,,
300520,科大国创,软件,25.36,61.85亿,6185000000.0,0.090,1.50,21.43万,70.75,26.16亿,2616000000.0,12.46亿,1246000000.0,13.70亿,1370000000.0,-,9.34,2.23亿,223000000.0,2346.57万,23465700.0,2185.55万,21855500.0,1.305,1.103,,
300738,奥飞数据,软件,22.37,85.37亿,8537000000.0,0.077,2.23,12.17万,72.79,34.83亿,3483000000.0,21.54亿,2154000000.0,13.29亿,1329000000.0,-54.28,58.48,2.81亿,281000000.0,3472.21万,34722100.0,2932.30万,29323000.0,0.650,0.650,,
688060,云涌科技,软件,63.37,38.02亿,3802000000.0000005,0.095,0.62,2859,166.10,9.69亿,969000000.0,4374.17万,43741700.0,9.26亿,926000000.0,-54.01,-13.35,3663.22万,36632200.0,732.29万,7322900.0,572.28万,5722800.0,20.70,18.91,,
300467,迅游科技,软件,15.90,32.31亿,3231000000.0,0.090,2.54,8.83万,41.97,12.14亿,1214000000.0,3.29亿,329000000.0,8.85亿,885000000.0,-9.91,10.47,1.33亿,133000000.0,5273.03万,52730300.0,1924.37万,19243700.0,3.370,3.370,,
300541,先进数通,软件,14.35,43.99亿,4399000000.0,0.086,2.63,9.24万,41.55,25.97亿,2597000000.0,15.74亿,1574000000.0,10.24亿,1024000000.0,167.11,-9.54,5.68亿,568000000.0,3662.60万,36626000.0,2646.94万,26469400.0,1.450,0.736,,
