gpdm,gpmc,gplx,zxj,zsz,zsz_d,mgsy,roe,cjl_hand,syl_dynamic,zzc,zzc_d,zfz,zfz_d,gdqyhj,gdqyhj_d,jlrtb,ystbl,zys,zys_d,zlr,zlr_d,jlr,jlr_d,ldbl,sdbl,gsnzjz_jlr,gsnzjz_ys
603301,振德医疗,医疗,39.15,88.95亿,8895000000.0,1.120,5.96,4.93万,8.75,65.79亿,6579000000.000001,19.37亿,1937000000.0,46.42亿,4642000000.0,195.85,181.26,19.95亿,1995000000.0,3.65亿,365000000.0,2.54亿,254000000.0,2.431,1.821,448.22,415.54
603259,药明康德,医疗,152.80,4512亿,451200000000.0,0.508,4.43,28.55万,75.20,486.11亿,48611000000.0,130.85亿,13085000000.0,355.26亿,35526000000.0,394.92,55.31,49.50亿,4950000000.0,16.96亿,1696000000.0,15.00亿,1500000000.0,2.605,2.232,405.56,60.51
605369,拱东医疗,医疗,105.00,118.2亿,11820000000.0,0.705,6.36,5061,37.25,14.94亿,1494000000.0,3.51亿,351000000.0,11.43亿,1143000000.0,232.18,155.93,2.62亿,262000000.0,9230.60万,92306000.0,7936.30万,79363000.0,,,333.37,225.85
603127,昭衍新药,医疗,198.00,536.6亿,53660000000.0,0.344,3.08,2.56万,143.69,76.34亿,7634000000.0,10.38亿,1038000000.0000001,65.96亿,6595999999.999999,388.07,29.91,2.01亿,200999999.99999997,1.04亿,104000000.0,9335.73万,93357300.0,7.547,6.952,269.92,23.5
600587,新华医疗,医疗,21.77,88.48亿,8848000000.0,0.360,3.28,20.16万,15.11,114.08亿,11408000000.0,64.14亿,6414000000.0,49.94亿,4994000000.0,338.35,45.53,25.17亿,2517000000.0,2.00亿,200000000.0,1.46亿,146000000.0,0.966,0.564,246.67,35.84
688338,赛科希德,医疗,51.79,42.29亿,4229000000.0,0.240,1.42,3842,54.35,14.21亿,1421000000.0,4532.55万,45325500.0,13.76亿,1376000000.0,451.46,58.45,5084.30万,50843000.0,2266.39万,22663900.0,1945.11万,19451100.0,33.27,32.40,218.74,30.1
688016,心脉医疗,医疗,313.88,225.9亿,22590000000.0,1.410,7.91,1.32万,55.55,15.36亿,1536000000.0,2.00亿,200000000.0,13.36亿,1336000000.0,70.96,99.07,1.97亿,197000000.0,1.19亿,119000000.0,1.02亿,102000000.0,8.394,7.844,212.09,291.36
300463,迈克生物,医疗,34.77,193.6亿,19360000000.0,0.956,13.22,13.93万,18.21,65.68亿,6568000000.000001,24.49亿,2449000000.0,41.19亿,4119000000.0,71.36,34.97,19.60亿,1960000000.0000002,6.74亿,674000000.0,5.32亿,532000000.0,2.100,1.529,144.57,74.99
688067,爱威科技,医疗,29.49,20.05亿,2005000000.0,0.097,2.74,5492,76.27,2.97亿,297000000.0,5338.15万,53381500.0,2.43亿,243000000.00000003,598.96,44.71,4723.91万,47239100.0,699.48万,6994800.0,657.32万,6573200.000000001,2.744,1.652,117.02,9.5
688393,安必平,医疗,33.98,31.72亿,3172000000.0,0.290,2.26,5982,29.74,13.17亿,1317000000.0,1.23亿,123000000.0,11.94亿,1194000000.0,169.87,158.72,9950.80万,99508000.0,3125.56万,31255600.0,2666.46万,26664600.0,12.68,12.35,100.99,94.52
300760,迈瑞医疗,医疗,397.80,4836亿,483600000000.0,1.411,7.10,8.81万,70.49,350.40亿,35040000000.0,100.27亿,10027000000.0,250.14亿,25014000000.0,30.59,21.93,57.81亿,5781000000.0,19.03亿,1903000000.0,17.15亿,1714999999.9999998,2.658,2.212,98.32,73.88
300653,正海生物,医疗,63.40,76.08亿,7608000000.0,0.370,6.58,2.55万,43.23,8.37亿,836999999.9999999,1.46亿,146000000.0,6.91亿,691000000.0,126.58,127.66,1.02亿,102000000.0,5195.78万,51957800.0,4399.26万,43992600.0,4.194,4.011,96.81,97.61
300015,爱尔眼科,医疗,57.75,3122亿,312200000000.0,0.090,4.79,62.29万,161.24,192.04亿,19204000000.0,80.64亿,8064000000.0,111.39亿,11139000000.0,509.88,113.90,35.11亿,3511000000.0,7.21亿,721000000.0,4.84亿,484000000.0,1.738,1.610,92.54,21.27
300347,泰格医药,医疗,157.83,1377亿,137700000000.0,0.522,2.54,8.17万,75.58,202.81亿,20281000000.0,17.71亿,1771000000.0,185.10亿,18510000000.0,78.65,38.74,9.02亿,902000000.0,7.57亿,757000000.0,4.55亿,455000000.0,8.564,8.560,86.55,44.88
300003,乐普医疗,医疗,26.17,472.3亿,47230000000.0,0.405,7.08,27.06万,16.26,201.74亿,20174000000.0,88.53亿,8853000000.0,113.21亿,11321000000.0,89.17,64.96,27.49亿,2749000000.0,9.17亿,917000000.0,7.26亿,726000000.0,1.435,1.153,75.67,56.06
688580,伟思医疗,医疗,120.18,82.14亿,8214000000.0,1.012,4.82,6674,59.36,15.25亿,1525000000.0,1.09亿,109000000.00000001,14.16亿,1416000000.0,28.99,21.91,1.91亿,191000000.0,7822.25万,78222500.0,6918.16万,69181600.0,12.82,12.51,67.28,52.95
002821,凯莱英,医疗,406.60,986.5亿,98650000000.0,0.640,2.14,4.06万,159.81,72.85亿,7284999999.999999,11.29亿,1129000000.0,61.56亿,6156000000.0,42.86,63.45,7.77亿,777000000.0,1.65亿,165000000.0,1.54亿,154000000.0,4.573,3.657,60.3,86.66
688161,威高骨科,医疗,70.10,280.4亿,28039999999.999996,0.278,,2.01万,63.03,32.47亿,3247000000.0,6.70亿,670000000.0,25.77亿,2577000000.0,101.51,46.71,4.21亿,421000000.0,1.30亿,130000000.0,1.11亿,111000000.00000001,4.687,3.675,58.8,28.33
688468,科美诊断,医疗,21.52,86.30亿,8630000000.0,0.110,4.21,4.21万,56.57,10.80亿,1080000000.0,1.55亿,155000000.0,9.25亿,925000000.0,253.69,103.52,1.20亿,120000000.0,4439.37万,44393700.0,3813.90万,38139000.0,6.768,5.794,56.75,23.71
200028,一致Ｂ,医疗,22.08,94.53亿,9453000000.0,0.770,2.33,755,6.07,430.21亿,43021000000.0,256.95亿,25695000000.0,173.25亿,17325000000.0,32.15,25.15,160.50亿,16050000000.0,4.77亿,476999999.99999994,3.29亿,329000000.0,1.383,1.073,56.06,45.28
688690,纳微科技,医疗,98.48,394.1亿,39410000000.0,0.055,4.03,1.32万,446.68,6.54亿,654000000.0,9242.82万,92428200.0,5.61亿,561000000.0,497.85,161.37,6654.04万,66540400.0,2596.04万,25960400.0,2205.50万,22055000.0,6.042,4.965,55.23,18.22
688314,康拓医疗,医疗,81.55,47.32亿,4732000000.0,0.240,5.55,6768,84.80,3.07亿,307000000.0,5078.80万,50788000.0,2.57亿,256999999.99999997,100.43,61.98,4110.79万,41107900.0,1612.89万,16128900.000000002,1395.14万,13951400.000000002,3.319,2.280,50.25,31.79
300171,东富龙,医疗,52.27,328.4亿,32839999999.999996,0.176,3.02,10.52万,74.33,70.94亿,7094000000.0,32.69亿,3269000000.0,38.25亿,3825000000.0,134.28,42.36,7.17亿,717000000.0,1.43亿,143000000.0,1.10亿,110000000.00000001,1.984,1.389,48.76,16.41
605266,健之佳,医疗,73.55,51.14亿,5114000000.0,0.931,3.70,4565,19.75,43.85亿,4385000000.0,26.19亿,2619000000.0,17.65亿,1764999999.9999998,20.94,10.54,11.67亿,1167000000.0,7792.87万,77928700.0,6474.20万,64742000.0,,,46.9,27.54
688085,三友医疗,医疗,34.56,70.96亿,7095999999.999999,0.150,1.93,1.78万,59.24,17.08亿,1707999999.9999998,1.44亿,144000000.0,15.64亿,1564000000.0,151.42,137.96,1.18亿,118000000.0,3552.16万,35521600.0,2994.63万,29946300.0,11.08,10.30,46.7,42.66
688029,南微医学,医疗,272.32,363.1亿,36310000000.0,0.501,2.51,7406,135.80,32.21亿,3221000000.0,4.66亿,466000000.0,27.54亿,2754000000.0,41.10,59.47,3.94亿,394000000.0,8346.47万,83464700.0,6684.82万,66848200.0,5.852,5.324,45.44,63.85
300030,阳普医疗,医疗,10.78,33.29亿,3329000000.0,0.110,3.25,9.59万,25.14,18.55亿,1855000000.0,8.06亿,806000000.0,10.48亿,1048000000.0,201.56,56.43,2.31亿,231000000.0,3949.44万,39494400.0,3310.56万,33105600.0,1.796,1.461,45.28,13.35
003020,立方制药,医疗,43.65,40.44亿,4044000000.0,0.450,3.49,5581,24.25,16.59亿,1659000000.0,4.44亿,444000000.00000006,12.16亿,1216000000.0,43.59,21.34,5.49亿,549000000.0,4778.60万,47786000.0,4169.13万,41691300.0,,,43.06,23.03
300869,康泰医学,医疗,68.30,274.4亿,27439999999.999996,0.286,7.06,4.35万,59.76,25.35亿,2535000000.0,8.51亿,851000000.0,16.84亿,1684000000.0,67.91,53.37,2.60亿,260000000.0,1.30亿,130000000.0,1.15亿,114999999.99999999,1.380,0.999,41.28,32.96
300529,健帆生物,医疗,68.95,555.1亿,55510000000.0,0.352,9.61,9.58万,48.98,35.09亿,3509000000.0000005,3.89亿,389000000.0,31.20亿,3120000000.0,53.62,52.79,5.79亿,579000000.0,3.34亿,334000000.0,2.83亿,283000000.0,6.520,6.129,40.74,40.16
301033,迈普医学,医疗,60.97,40.28亿,4028000000.0,0.157,3.05,3.17万,96.86,4.70亿,470000000.0,1.22亿,122000000.0,3.48亿,348000000.0,125.28,70.19,3251.51万,32515100.000000004,1231.28万,12312800.0,1039.59万,10395900.0,,,40.67,23.37
688013,天臣医疗,医疗,28.11,22.49亿,2249000000.0,0.160,2.74,3541,43.45,5.05亿,505000000.0,2569.50万,25695000.0,4.79亿,479000000.0,115.39,50.05,4583.30万,45833000.0,1446.45万,14464500.0,1293.98万,12939800.0,17.88,16.60,38.28,17.38
301017,漱玉平民,医疗,19.85,80.46亿,8045999999.999999,0.093,2.44,4.49万,53.47,36.07亿,3607000000.0,20.41亿,2041000000.0,15.67亿,1567000000.0,195.47,5.78,11.85亿,1185000000.0,5460.44万,54604399.99999999,3762.01万,37620100.0,,,37.15,1.87
300753,爱朋医疗,医疗,20.33,25.63亿,2563000000.0,0.153,2.57,1.08万,33.26,8.15亿,815000000.0,5260.93万,52609300.0,7.63亿,763000000.0,117.06,175.44,1.02亿,102000000.0,2279.46万,22794600.0,1925.89万,19258900.0,10.59,9.847,37.12,54.99
603309,维力医疗,医疗,14.53,37.78亿,3778000000.0,0.090,1.98,5.08万,41.61,15.14亿,1514000000.0,3.44亿,344000000.0,11.70亿,1170000000.0,187.58,40.87,2.20亿,220000000.00000003,3097.24万,30972399.999999996,2270.03万,22700300.000000004,2.009,1.300,34.53,8.12
002901,大博医疗,医疗,57.11,231.4亿,23140000000.0,0.322,6.00,3.26万,44.30,27.45亿,2745000000.0,4.93亿,493000000.0,22.52亿,2252000000.0,46.39,62.84,3.75亿,375000000.0,1.57亿,157000000.0,1.31亿,131000000.0,4.602,3.301,32.61,43.21
002524,光正眼科,医疗,11.57,59.74亿,5974000000.0,0.080,11.72,11.01万,36.91,18.49亿,1848999999.9999998,14.89亿,1489000000.0,3.60亿,360000000.0,194.81,107.72,1.92亿,192000000.0,4041.69万,40416900.0,4046.81万,40468100.0,0.383,0.302,31.85,17.92
688626,翔宇医疗,医疗,70.81,113.3亿,11330000000.0,0.210,1.85,1.81万,82.95,20.26亿,2026000000.0000002,1.99亿,199000000.0,18.27亿,1827000000.0,64.20,53.83,1.01亿,101000000.0,3891.96万,38919600.0,3414.72万,34147200.0,12.18,11.15,28.75,24.39
300396,迪瑞医疗,医疗,19.95,55.07亿,5507000000.0,0.213,3.47,2.09万,23.56,20.59亿,2059000000.0,3.46亿,346000000.0,17.13亿,1713000000.0,53.93,14.82,1.99亿,199000000.0,6653.83万,66538300.0,5842.95万,58429500.0,3.864,3.190,24.78,8.12
300206,理邦仪器,医疗,13.31,77.43亿,7743000000.000001,0.214,6.65,4.17万,15.54,22.73亿,2273000000.0,3.75亿,375000000.0,18.98亿,1898000000.0,53.08,41.64,5.09亿,509000000.0,1.40亿,140000000.0,1.25亿,125000000.0,4.709,3.693,24.54,19.64
300832,新产业,医疗,52.72,414.7亿,41470000000.0,0.214,3.42,2.63万,61.66,55.03亿,5503000000.0,4.60亿,459999999.99999994,50.43亿,5043000000.0,51.82,84.37,5.32亿,532000000.0,2.03亿,202999999.99999997,1.68亿,168000000.0,9.457,8.340,24.0,37.93
300453,三鑫医疗,医疗,12.25,48.27亿,4827000000.0,0.181,8.86,15.79万,33.91,12.33亿,1233000000.0,3.62亿,362000000.0,8.71亿,871000000.0000001,59.98,16.57,5.09亿,509000000.0,9085.12万,90851200.00000001,7116.92万,71169200.0,1.351,0.854,23.25,7.54
002223,鱼跃医疗,医疗,34.72,348.1亿,34810000000.0,0.458,5.99,16.04万,18.95,99.63亿,9963000000.0,23.60亿,2360000000.0,76.02亿,7602000000.0,20.04,19.45,16.62亿,1662000000.0,5.38亿,538000000.0,4.59亿,459000000.0,3.162,2.518,22.25,21.71
603233,大参林,医疗,41.95,331.6亿,33160000000.000004,0.431,6.13,4.91万,24.34,155.07亿,15507000000.0,97.29亿,9729000000.0,57.77亿,5777000000.0,21.51,20.73,40.59亿,4059000000.0000005,4.58亿,458000000.0,3.41亿,341000000.0,1.320,0.839,22.21,21.53
688358,祥生医疗,医疗,48.65,38.92亿,3892000000.0,0.280,1.93,1819,42.70,13.48亿,1348000000.0,1.31亿,131000000.0,12.17亿,1217000000.0,31.07,21.65,8157.42万,81574200.0,2675.93万,26759300.0,2278.87万,22788700.0,12.12,11.24,19.78,14.5
300562,乐心医疗,医疗,13.58,29.15亿,2915000000.0,0.060,1.64,2.34万,56.16,17.38亿,1738000000.0,6.83亿,683000000.0,10.55亿,1055000000.0000001,157.18,128.26,3.66亿,366000000.0,1055.34万,10553400.0,1297.83万,12978300.0,1.882,1.455,19.37,15.9
688310,迈得医疗,医疗,32.37,27.06亿,2706000000.0,0.110,1.28,6189,71.39,8.49亿,849000000.0,1.03亿,103000000.0,7.45亿,745000000.0,78.40,108.62,4687.32万,46873200.0,1141.93万,11419300.0,947.70万,9477000.0,7.508,6.181,18.18,24.83
603387,基蛋生物,医疗,19.50,70.95亿,7095000000.0,0.172,3.35,3.75万,28.31,27.32亿,2732000000.0,6.85亿,685000000.0,20.47亿,2047000000.0,44.89,86.27,2.76亿,276000000.0,7425.15万,74251500.0,6266.08万,62660800.0,3.290,2.941,16.9,31.14
002332,仙琚制药,医疗,11.20,110.8亿,11080000000.0,0.110,2.46,10.16万,25.04,68.89亿,6889000000.0,22.36亿,2236000000.0,46.53亿,4653000000.0,64.21,34.47,10.01亿,1001000000.0,1.42亿,142000000.0,1.11亿,111000000.00000001,2.405,1.901,15.06,8.52
688389,普门科技,医疗,25.79,108.9亿,10890000000.0,0.130,4.61,2.50万,50.42,13.26亿,1326000000.0,1.30亿,130000000.0,11.97亿,1197000000.0,43.28,34.54,1.64亿,164000000.0,5996.65万,59966500.0,5399.16万,53991600.0,8.297,7.492,12.36,10.09
002950,奥美医疗,医疗,15.68,99.30亿,9930000000.0,0.184,3.70,12.82万,21.34,52.99亿,5299000000.0,22.53亿,2253000000.0,30.47亿,3047000000.0,27.53,37.32,8.21亿,821000000.0000001,1.45亿,145000000.0,1.16亿,115999999.99999999,1.739,1.208,11.7,15.3
002788,鹭燕医药,医疗,7.23,28.09亿,2809000000.0,0.170,2.72,1.38万,10.85,89.09亿,8909000000.0,64.35亿,6434999999.999999,24.74亿,2474000000.0,26.32,23.93,41.65亿,4165000000.0,8380.55万,83805500.0,6470.07万,64700700.0,1.219,0.884,10.39,9.58
603987,康德莱,医疗,21.17,93.49亿,9349000000.0,0.100,2.55,6.94万,51.33,43.85亿,4385000000.0,13.30亿,1330000000.0,30.55亿,3055000000.0,44.47,39.60,6.73亿,673000000.0,7933.45万,79334500.0,4553.64万,45536400.0,2.163,1.791,9.74,8.77
300314,戴维医疗,医疗,16.30,46.94亿,4694000000.0,0.080,2.28,11.11万,53.34,10.47亿,1047000000.0000001,1.15亿,114999999.99999999,9.32亿,932000000.0,50.60,23.72,9503.84万,95038400.0,2399.49万,23994899.999999996,2200.25万,22002500.0,6.501,5.452,8.78,4.48
300238,冠昊生物,医疗,18.76,49.74亿,4974000000.0,0.070,2.47,4.44万,68.15,11.21亿,1121000000.0,3.89亿,389000000.0,7.33亿,733000000.0,57.99,37.59,1.28亿,128000000.0,2367.27万,23672700.0,1824.71万,18247100.0,1.620,1.132,8.71,5.86
600713,南京医药,医疗,4.38,45.62亿,4562000000.0,0.098,2.38,7.20万,11.19,256.91亿,25691000000.000004,207.66亿,20766000000.0,49.25亿,4925000000.0,34.22,26.12,110.85亿,11085000000.0,1.59亿,159000000.0,1.02亿,102000000.0,1.249,0.999,7.54,5.95
300412,迦南科技,医疗,9.15,23.54亿,2354000000.0,0.040,1.28,4.80万,54.70,17.33亿,1732999999.9999998,8.32亿,832000000.0,9.01亿,901000000.0,67.06,95.45,1.68亿,168000000.0,1683.99万,16839900.0,1075.71万,10757100.0,1.637,0.865,5.7,7.98
002551,尚荣医疗,医疗,5.40,44.30亿,4430000000.0,0.063,1.73,16.99万,21.33,51.61亿,5161000000.0,14.23亿,1423000000.0,37.39亿,3739000000.0,27.44,53.00,5.50亿,550000000.0,8020.82万,80208200.0,5192.46万,51924600.0,2.557,2.236,3.99,7.21
603976,正川股份,医疗,36.94,55.85亿,5585000000.0,0.130,1.89,5.16万,70.48,13.29亿,1329000000.0,2.74亿,274000000.0,10.55亿,1055000000.0000001,4.34,7.65,1.56亿,156000000.0,2344.52万,23445200.0,1981.21万,19812100.0,2.341,1.820,2.23,3.09
300326,凯利泰,医疗,10.24,74.03亿,7403000000.0,0.076,2.04,13.03万,33.87,36.88亿,3688000000.0000005,9.35亿,935000000.0,27.53亿,2753000000.0,8.52,35.40,3.06亿,306000000.0,6141.82万,61418200.0,5465.06万,54650600.00000001,2.129,1.863,1.94,6.03
605186,健麾信息,医疗,36.79,50.03亿,5003000000.0,0.050,0.78,4.43万,196.24,9.59亿,959000000.0,7399.01万,73990100.0,8.85亿,885000000.0,8.34,33.97,4081.18万,40811800.0,855.39万,8553900.0,637.41万,6374100.0,,,1.26,3.82
600763,通策医疗,医疗,325.66,1044亿,104400000000.0,0.510,7.37,8.21万,158.76,36.70亿,3670000000.0000005,11.33亿,1133000000.0,25.37亿,2537000000.0,,221.59,6.31亿,631000000.0,2.22亿,222000000.00000003,1.64亿,164000000.0,2.048,2.005,,
688677,海泰新光,医疗,108.88,94.70亿,9470000000.0,0.360,4.64,2632,90.61,11.46亿,1146000000.0,1.05亿,105000000.0,10.41亿,1041000000.0,-14.84,-6.16,6715.82万,67158200.0,2950.52万,29505200.0,2613.01万,26130100.000000004,12.33,11.68,,
300439,美康生物,医疗,21.07,80.70亿,8070000000.0,0.210,4.03,5.86万,26.71,37.30亿,3729999999.9999995,13.87亿,1387000000.0,23.43亿,2343000000.0,-54.40,20.46,5.31亿,530999999.99999994,8098.25万,80982500.0,7554.26万,75542600.0,1.712,1.501,,
300358,楚天科技,医疗,18.98,107.5亿,10750000000.0,0.194,4.35,12.73万,25.53,74.23亿,7423000000.0,41.56亿,4156000000.0,32.67亿,3267000000.0,,131.28,11.39亿,1139000000.0,1.12亿,112000000.00000001,1.05亿,105000000.0,1.243,0.772,,
300246,宝莱特,医疗,17.26,25.22亿,2522000000.0,0.168,2.64,1.81万,25.62,16.00亿,1600000000.0,5.43亿,543000000.0,10.57亿,1057000000.0,-39.47,9.15,2.43亿,243000000.00000003,2736.07万,27360700.0,2460.34万,24603400.0,2.340,1.924,,
301015,百洋医药,医疗,27.40,143.9亿,14390000000.0,0.164,5.68,5.96万,41.81,39.97亿,3997000000.0,24.14亿,2414000000.0,15.83亿,1583000000.0,,68.07,16.26亿,1626000000.0000002,1.15亿,114999999.99999999,8603.34万,86033400.0,,,,
688329,艾隆科技,医疗,59.98,46.30亿,4630000000.0,0.100,1.29,1.41万,196.38,10.71亿,1071000000.0000001,3.33亿,333000000.0,7.38亿,738000000.0,,293.50,3994.95万,39949500.0,566.30万,5663000.0,589.48万,5894800.0,2.639,2.369,,
600055,万东医疗,医疗,23.08,124.8亿,12480000000.0,0.091,2.12,27.55万,63.69,28.58亿,2858000000.0,4.29亿,429000000.0,24.29亿,2429000000.0,-3.36,-4.03,2.40亿,240000000.0,5885.77万,58857700.00000001,4899.67万,48996700.0,4.664,3.986,,
688315,诺禾致源,医疗,59.50,238.1亿,23810000000.0,0.090,2.90,3.33万,180.91,20.07亿,2007000000.0,8.51亿,851000000.0,11.57亿,1157000000.0,,64.08,3.65亿,365000000.0,3791.41万,37914100.0,3290.50万,32905000.0,1.386,1.058,,
688198,佰仁医疗,医疗,187.87,180.4亿,18040000000.0,0.090,1.03,3146,508.79,9.03亿,902999999.9999999,3327.28万,33272800.000000004,8.70亿,869999999.9999999,-1.12,120.80,5224.58万,52245800.0,792.53万,7925300.0,886.19万,8861900.0,30.69,29.98,,
002432,九安医疗,医疗,7.55,36.13亿,3613000000.0000005,0.085,2.00,5.44万,23.75,27.20亿,2720000000.0,5.60亿,560000000.0,21.59亿,2159000000.0,-17.24,6.93,3.22亿,322000000.0,2737.19万,27371900.0,3803.58万,38035800.0,4.715,4.091,,
300298,三诺生物,医疗,30.02,169.7亿,16969999999.999998,0.080,1.61,2.80万,94.36,40.36亿,4036000000.0,12.38亿,1238000000.0,27.98亿,2798000000.0,-29.23,18.85,5.03亿,503000000.0,5788.98万,57889799.99999999,4496.10万,44961000.0,2.608,2.089,,
600829,人民同泰,医疗,5.37,31.14亿,3114000000.0,0.069,1.99,8898,19.45,59.15亿,5915000000.0,38.82亿,3882000000.0,20.32亿,2032000000.0,-17.14,15.35,21.62亿,2162000000.0,5501.48万,55014799.99999999,4001.59万,40015900.0,1.460,1.207,,
000710,贝瑞基因,医疗,26.60,94.33亿,9433000000.0,0.060,0.87,3.21万,111.01,31.75亿,3175000000.0,7.32亿,732000000.0,24.44亿,2444000000.0,-65.95,-9.46,3.35亿,335000000.0,2665.92万,26659200.0,2124.25万,21242500.0,4.067,3.638,,
002172,澳洋健康,医疗,6.04,46.90亿,4690000000.0,0.050,4.00,105.25万,32.50,60.82亿,6082000000.0,50.77亿,5077000000.0,10.05亿,1005000000.0000001,,53.75,9.75亿,975000000.0,4119.70万,41197000.0,3607.44万,36074400.0,0.591,0.524,,
